Entity,Code,Year,Income classifications (World Bank (2017)),primary_key
Micronesia,,1996,Lower-middle income,_1996
Micronesia,,1997,Lower-middle income,_1997
Micronesia,,1998,Lower-middle income,_1998
Micronesia,,1999,Lower-middle income,_1999
Micronesia,,2000,Lower-middle income,_2000
Micronesia,,2001,Lower-middle income,_2001
Micronesia,,2002,Lower-middle income,_2002
Micronesia,,2003,Lower-middle income,_2003
Micronesia,,2004,Lower-middle income,_2004
Micronesia,,2005,Lower-middle income,_2005
Micronesia,,2006,Lower-middle income,_2006
Micronesia,,2007,Lower-middle income,_2007
Micronesia,,2008,Lower-middle income,_2008
Micronesia,,2009,Lower-middle income,_2009
Micronesia,,2010,Lower-middle income,_2010
Micronesia,,2011,Lower-middle income,_2011
Micronesia,,2012,Lower-middle income,_2012
Micronesia,,2013,Lower-middle income,_2013
Micronesia,,2014,Lower-middle income,_2014
Micronesia,,2015,Lower-middle income,_2015
Micronesia,,2016,Lower-middle income,_2016
Moldova,MDA,1987,Not categorized,MDA_1987
Moldova,MDA,1988,Not categorized,MDA_1988
Moldova,MDA,1989,Not categorized,MDA_1989
Moldova,MDA,1990,Upper-middle income,MDA_1990
Moldova,MDA,1991,Lower-middle income,MDA_1991
Moldova,MDA,1992,Lower-middle income,MDA_1992
Moldova,MDA,1993,Lower-middle income,MDA_1993
Moldova,MDA,1994,Lower-middle income,MDA_1994
Moldova,MDA,1995,Lower-middle income,MDA_1995
Moldova,MDA,1996,Low income,MDA_1996
Moldova,MDA,1997,Low income,MDA_1997
Moldova,MDA,1998,Low income,MDA_1998
Moldova,MDA,1999,Low income,MDA_1999
Moldova,MDA,2000,Low income,MDA_2000
Moldova,MDA,2001,Low income,MDA_2001
Moldova,MDA,2002,Low income,MDA_2002
Moldova,MDA,2003,Low income,MDA_2003
Moldova,MDA,2004,Low income,MDA_2004
Moldova,MDA,2005,Lower-middle income,MDA_2005
Moldova,MDA,2006,Lower-middle income,MDA_2006
Moldova,MDA,2007,Lower-middle income,MDA_2007
Moldova,MDA,2008,Lower-middle income,MDA_2008
Moldova,MDA,2009,Lower-middle income,MDA_2009
Moldova,MDA,2010,Lower-middle income,MDA_2010
Moldova,MDA,2011,Lower-middle income,MDA_2011
Moldova,MDA,2012,Lower-middle income,MDA_2012
Moldova,MDA,2013,Lower-middle income,MDA_2013
Moldova,MDA,2014,Lower-middle income,MDA_2014
Moldova,MDA,2015,Lower-middle income,MDA_2015
Moldova,MDA,2016,Lower-middle income,MDA_2016
Monaco,MCO,1987,Not categorized,MCO_1987
Monaco,MCO,1988,Not categorized,MCO_1988
Monaco,MCO,1989,Not categorized,MCO_1989
Monaco,MCO,1990,Not categorized,MCO_1990
Monaco,MCO,1991,Not categorized,MCO_1991
Monaco,MCO,1992,Not categorized,MCO_1992
Monaco,MCO,1993,Not categorized,MCO_1993
Monaco,MCO,1994,High income,MCO_1994
Monaco,MCO,1995,High income,MCO_1995
Monaco,MCO,1996,High income,MCO_1996
Monaco,MCO,1997,High income,MCO_1997
Monaco,MCO,1998,High income,MCO_1998
Monaco,MCO,1999,High income,MCO_1999
Monaco,MCO,2000,High income,MCO_2000
Monaco,MCO,2001,High income,MCO_2001
Monaco,MCO,2002,High income,MCO_2002
Monaco,MCO,2003,High income,MCO_2003
Monaco,MCO,2004,High income,MCO_2004
Monaco,MCO,2005,High income,MCO_2005
Monaco,MCO,2006,High income,MCO_2006
Monaco,MCO,2007,High income,MCO_2007
Monaco,MCO,2008,High income,MCO_2008
Monaco,MCO,2009,High income,MCO_2009
Monaco,MCO,2010,High income,MCO_2010
Monaco,MCO,2011,High income,MCO_2011
Monaco,MCO,2012,High income,MCO_2012
Monaco,MCO,2013,High income,MCO_2013
Monaco,MCO,2014,High income,MCO_2014
Monaco,MCO,2015,High income,MCO_2015
Monaco,MCO,2016,High income,MCO_2016
Mongolia,MNG,1987,Not categorized,MNG_1987
Mongolia,MNG,1988,Not categorized,MNG_1988
Mongolia,MNG,1989,Lower-middle income,MNG_1989
Mongolia,MNG,1990,Lower-middle income,MNG_1990
Mongolia,MNG,1991,Lower-middle income,MNG_1991
Mongolia,MNG,1992,Lower-middle income,MNG_1992
Mongolia,MNG,1993,Low income,MNG_1993
Mongolia,MNG,1994,Low income,MNG_1994
Mongolia,MNG,1995,Low income,MNG_1995
Mongolia,MNG,1996,Low income,MNG_1996
Mongolia,MNG,1997,Low income,MNG_1997
Mongolia,MNG,1998,Low income,MNG_1998
Mongolia,MNG,1999,Low income,MNG_1999
Mongolia,MNG,2000,Low income,MNG_2000
Mongolia,MNG,2001,Low income,MNG_2001
Mongolia,MNG,2002,Low income,MNG_2002
Mongolia,MNG,2003,Low income,MNG_2003
Mongolia,MNG,2004,Low income,MNG_2004
Mongolia,MNG,2005,Low income,MNG_2005
Mongolia,MNG,2006,Low income,MNG_2006
Mongolia,MNG,2007,Lower-middle income,MNG_2007
Mongolia,MNG,2008,Lower-middle income,MNG_2008
Mongolia,MNG,2009,Lower-middle income,MNG_2009
Mongolia,MNG,2010,Lower-middle income,MNG_2010
Mongolia,MNG,2011,Lower-middle income,MNG_2011
Mongolia,MNG,2012,Lower-middle income,MNG_2012
Mongolia,MNG,2013,Lower-middle income,MNG_2013
Mongolia,MNG,2014,Upper-middle income,MNG_2014
Mongolia,MNG,2015,Lower-middle income,MNG_2015
Mongolia,MNG,2016,Lower-middle income,MNG_2016
Montenegro,MNE,1987,Not categorized,MNE_1987
Montenegro,MNE,1988,Not categorized,MNE_1988
Montenegro,MNE,1989,Not categorized,MNE_1989
Montenegro,MNE,1990,Not categorized,MNE_1990
Montenegro,MNE,1991,Not categorized,MNE_1991
Montenegro,MNE,1992,Lower-middle income,MNE_1992
Montenegro,MNE,1993,Lower-middle income,MNE_1993
Montenegro,MNE,1994,Lower-middle income,MNE_1994
Montenegro,MNE,1995,Lower-middle income,MNE_1995
Montenegro,MNE,1996,Lower-middle income,MNE_1996
Montenegro,MNE,1997,Lower-middle income,MNE_1997
Montenegro,MNE,1998,Lower-middle income,MNE_1998
Montenegro,MNE,1999,Lower-middle income,MNE_1999
Montenegro,MNE,2000,Lower-middle income,MNE_2000
Montenegro,MNE,2001,Lower-middle income,MNE_2001
Montenegro,MNE,2002,Lower-middle income,MNE_2002
Montenegro,MNE,2003,Lower-middle income,MNE_2003
Montenegro,MNE,2004,Lower-middle income,MNE_2004
Montenegro,MNE,2005,Lower-middle income,MNE_2005
Montenegro,MNE,2006,Upper-middle income,MNE_2006
Montenegro,MNE,2007,Upper-middle income,MNE_2007
Montenegro,MNE,2008,Upper-middle income,MNE_2008
Montenegro,MNE,2009,Upper-middle income,MNE_2009
Montenegro,MNE,2010,Upper-middle income,MNE_2010
Montenegro,MNE,2011,Upper-middle income,MNE_2011
Montenegro,MNE,2012,Upper-middle income,MNE_2012
Montenegro,MNE,2013,Upper-middle income,MNE_2013
Montenegro,MNE,2014,Upper-middle income,MNE_2014
Montenegro,MNE,2015,Upper-middle income,MNE_2015
Montenegro,MNE,2016,Upper-middle income,MNE_2016
Morocco,MAR,1987,Lower-middle income,MAR_1987
Morocco,MAR,1988,Lower-middle income,MAR_1988
Morocco,MAR,1989,Lower-middle income,MAR_1989
Morocco,MAR,1990,Lower-middle income,MAR_1990
Morocco,MAR,1991,Lower-middle income,MAR_1991
Morocco,MAR,1992,Lower-middle income,MAR_1992
Morocco,MAR,1993,Lower-middle income,MAR_1993
Morocco,MAR,1994,Lower-middle income,MAR_1994
Morocco,MAR,1995,Lower-middle income,MAR_1995
Morocco,MAR,1996,Lower-middle income,MAR_1996
Morocco,MAR,1997,Lower-middle income,MAR_1997
Morocco,MAR,1998,Lower-middle income,MAR_1998
Morocco,MAR,1999,Lower-middle income,MAR_1999
Morocco,MAR,2000,Lower-middle income,MAR_2000
Morocco,MAR,2001,Lower-middle income,MAR_2001
Morocco,MAR,2002,Lower-middle income,MAR_2002
Morocco,MAR,2003,Lower-middle income,MAR_2003
Morocco,MAR,2004,Lower-middle income,MAR_2004
Morocco,MAR,2005,Lower-middle income,MAR_2005
Morocco,MAR,2006,Lower-middle income,MAR_2006
Morocco,MAR,2007,Lower-middle income,MAR_2007
Morocco,MAR,2008,Lower-middle income,MAR_2008
Morocco,MAR,2009,Lower-middle income,MAR_2009
Morocco,MAR,2010,Lower-middle income,MAR_2010
Morocco,MAR,2011,Lower-middle income,MAR_2011
Morocco,MAR,2012,Lower-middle income,MAR_2012
Morocco,MAR,2013,Lower-middle income,MAR_2013
Morocco,MAR,2014,Lower-middle income,MAR_2014
Morocco,MAR,2015,Lower-middle income,MAR_2015
Morocco,MAR,2016,Lower-middle income,MAR_2016
Mozambique,MOZ,1987,Low income,MOZ_1987
Mozambique,MOZ,1988,Low income,MOZ_1988
Mozambique,MOZ,1989,Low income,MOZ_1989
Mozambique,MOZ,1990,Low income,MOZ_1990
Mozambique,MOZ,1991,Low income,MOZ_1991
Mozambique,MOZ,1992,Low income,MOZ_1992
Mozambique,MOZ,1993,Low income,MOZ_1993
Mozambique,MOZ,1994,Low income,MOZ_1994
Mozambique,MOZ,1995,Low income,MOZ_1995
Mozambique,MOZ,1996,Low income,MOZ_1996
Mozambique,MOZ,1997,Low income,MOZ_1997
Mozambique,MOZ,1998,Low income,MOZ_1998
Mozambique,MOZ,1999,Low income,MOZ_1999
Mozambique,MOZ,2000,Low income,MOZ_2000
Mozambique,MOZ,2001,Low income,MOZ_2001
Mozambique,MOZ,2002,Low income,MOZ_2002
Mozambique,MOZ,2003,Low income,MOZ_2003
Mozambique,MOZ,2004,Low income,MOZ_2004
Mozambique,MOZ,2005,Low income,MOZ_2005
Mozambique,MOZ,2006,Low income,MOZ_2006
Mozambique,MOZ,2007,Low income,MOZ_2007
Mozambique,MOZ,2008,Low income,MOZ_2008
Mozambique,MOZ,2009,Low income,MOZ_2009
Mozambique,MOZ,2010,Low income,MOZ_2010
Mozambique,MOZ,2011,Low income,MOZ_2011
Mozambique,MOZ,2012,Low income,MOZ_2012
Mozambique,MOZ,2013,Low income,MOZ_2013
Mozambique,MOZ,2014,Low income,MOZ_2014
Mozambique,MOZ,2015,Low income,MOZ_2015
Mozambique,MOZ,2016,Low income,MOZ_2016
Myanmar,MMR,1987,Low income,MMR_1987
Myanmar,MMR,1988,Low income,MMR_1988
Myanmar,MMR,1989,Low income,MMR_1989
Myanmar,MMR,1990,Low income,MMR_1990
Myanmar,MMR,1991,Low income,MMR_1991
Myanmar,MMR,1992,Low income,MMR_1992
Myanmar,MMR,1993,Low income,MMR_1993
Myanmar,MMR,1994,Low income,MMR_1994
Myanmar,MMR,1995,Low income,MMR_1995
Myanmar,MMR,1996,Low income,MMR_1996
Myanmar,MMR,1997,Low income,MMR_1997
Myanmar,MMR,1998,Low income,MMR_1998
Myanmar,MMR,1999,Low income,MMR_1999
Myanmar,MMR,2000,Low income,MMR_2000
Myanmar,MMR,2001,Low income,MMR_2001
Myanmar,MMR,2002,Low income,MMR_2002
Myanmar,MMR,2003,Low income,MMR_2003
Myanmar,MMR,2004,Low income,MMR_2004
Myanmar,MMR,2005,Low income,MMR_2005
Myanmar,MMR,2006,Low income,MMR_2006
Myanmar,MMR,2007,Low income,MMR_2007
Myanmar,MMR,2008,Low income,MMR_2008
Myanmar,MMR,2009,Low income,MMR_2009
Myanmar,MMR,2010,Low income,MMR_2010
Myanmar,MMR,2011,Low income,MMR_2011
Myanmar,MMR,2012,Low income,MMR_2012
Myanmar,MMR,2013,Low income,MMR_2013
Myanmar,MMR,2014,Lower-middle income,MMR_2014
Myanmar,MMR,2015,Lower-middle income,MMR_2015
Myanmar,MMR,2016,Lower-middle income,MMR_2016
Namibia,NAM,1987,Not categorized,NAM_1987
Namibia,NAM,1988,Not categorized,NAM_1988
Namibia,NAM,1989,Lower-middle income,NAM_1989
Namibia,NAM,1990,Lower-middle income,NAM_1990
Namibia,NAM,1991,Lower-middle income,NAM_1991
Namibia,NAM,1992,Lower-middle income,NAM_1992
Namibia,NAM,1993,Lower-middle income,NAM_1993
Namibia,NAM,1994,Lower-middle income,NAM_1994
Namibia,NAM,1995,Lower-middle income,NAM_1995
Namibia,NAM,1996,Lower-middle income,NAM_1996
Namibia,NAM,1997,Lower-middle income,NAM_1997
Namibia,NAM,1998,Lower-middle income,NAM_1998
Namibia,NAM,1999,Lower-middle income,NAM_1999
Namibia,NAM,2000,Lower-middle income,NAM_2000
Namibia,NAM,2001,Lower-middle income,NAM_2001
Namibia,NAM,2002,Lower-middle income,NAM_2002
Namibia,NAM,2003,Lower-middle income,NAM_2003
Namibia,NAM,2004,Lower-middle income,NAM_2004
Namibia,NAM,2005,Lower-middle income,NAM_2005
Namibia,NAM,2006,Lower-middle income,NAM_2006
Namibia,NAM,2007,Lower-middle income,NAM_2007
Namibia,NAM,2008,Upper-middle income,NAM_2008
Namibia,NAM,2009,Upper-middle income,NAM_2009
Namibia,NAM,2010,Upper-middle income,NAM_2010
Namibia,NAM,2011,Upper-middle income,NAM_2011
Namibia,NAM,2012,Upper-middle income,NAM_2012
Namibia,NAM,2013,Upper-middle income,NAM_2013
Namibia,NAM,2014,Upper-middle income,NAM_2014
Namibia,NAM,2015,Upper-middle income,NAM_2015
Namibia,NAM,2016,Upper-middle income,NAM_2016
Nauru,NRU,1987,Not categorized,NRU_1987
Nauru,NRU,1988,Not categorized,NRU_1988
Nauru,NRU,1989,Not categorized,NRU_1989
Nauru,NRU,1990,Not categorized,NRU_1990
Nauru,NRU,1991,Not categorized,NRU_1991
Nauru,NRU,1992,Not categorized,NRU_1992
Nauru,NRU,1993,Not categorized,NRU_1993
Nauru,NRU,1994,Not categorized,NRU_1994
Nauru,NRU,1995,Not categorized,NRU_1995
Nauru,NRU,1996,Not categorized,NRU_1996
Nauru,NRU,1997,Not categorized,NRU_1997
Nauru,NRU,1998,Not categorized,NRU_1998
Nauru,NRU,1999,Not categorized,NRU_1999
Nauru,NRU,2000,Not categorized,NRU_2000
Nauru,NRU,2001,Not categorized,NRU_2001
Nauru,NRU,2002,Not categorized,NRU_2002
Nauru,NRU,2003,Not categorized,NRU_2003
Nauru,NRU,2004,Not categorized,NRU_2004
Nauru,NRU,2005,Not categorized,NRU_2005
Nauru,NRU,2006,Not categorized,NRU_2006
Nauru,NRU,2007,Not categorized,NRU_2007
Nauru,NRU,2008,Not categorized,NRU_2008
Nauru,NRU,2009,Not categorized,NRU_2009
Nauru,NRU,2010,Not categorized,NRU_2010
Nauru,NRU,2011,Not categorized,NRU_2011
Nauru,NRU,2012,Not categorized,NRU_2012
Nauru,NRU,2013,Not categorized,NRU_2013
Nauru,NRU,2014,Not categorized,NRU_2014
Nauru,NRU,2015,High income,NRU_2015
Nauru,NRU,2016,Upper-middle income,NRU_2016
Nepal,NPL,1987,Low income,NPL_1987
Nepal,NPL,1988,Low income,NPL_1988
Nepal,NPL,1989,Low income,NPL_1989
Nepal,NPL,1990,Low income,NPL_1990
Nepal,NPL,1991,Low income,NPL_1991
Nepal,NPL,1992,Low income,NPL_1992
Nepal,NPL,1993,Low income,NPL_1993
Nepal,NPL,1994,Low income,NPL_1994
Nepal,NPL,1995,Low income,NPL_1995
Nepal,NPL,1996,Low income,NPL_1996
Nepal,NPL,1997,Low income,NPL_1997
Nepal,NPL,1998,Low income,NPL_1998
Nepal,NPL,1999,Low income,NPL_1999
Nepal,NPL,2000,Low income,NPL_2000
Nepal,NPL,2001,Low income,NPL_2001
Nepal,NPL,2002,Low income,NPL_2002
Nepal,NPL,2003,Low income,NPL_2003
Nepal,NPL,2004,Low income,NPL_2004
Nepal,NPL,2005,Low income,NPL_2005
Nepal,NPL,2006,Low income,NPL_2006
Nepal,NPL,2007,Low income,NPL_2007
Nepal,NPL,2008,Low income,NPL_2008
Nepal,NPL,2009,Low income,NPL_2009
Nepal,NPL,2010,Low income,NPL_2010
Nepal,NPL,2011,Low income,NPL_2011
Nepal,NPL,2012,Low income,NPL_2012
Nepal,NPL,2013,Low income,NPL_2013
Nepal,NPL,2014,Low income,NPL_2014
Nepal,NPL,2015,Low income,NPL_2015
Nepal,NPL,2016,Low income,NPL_2016
Netherlands,NLD,1987,High income,NLD_1987
Netherlands,NLD,1988,High income,NLD_1988
Netherlands,NLD,1989,High income,NLD_1989
Netherlands,NLD,1990,High income,NLD_1990
Netherlands,NLD,1991,High income,NLD_1991
Netherlands,NLD,1992,High income,NLD_1992
Netherlands,NLD,1993,High income,NLD_1993
Netherlands,NLD,1994,High income,NLD_1994
Netherlands,NLD,1995,High income,NLD_1995
Netherlands,NLD,1996,High income,NLD_1996
Netherlands,NLD,1997,High income,NLD_1997
Netherlands,NLD,1998,High income,NLD_1998
Netherlands,NLD,1999,High income,NLD_1999
Netherlands,NLD,2000,High income,NLD_2000
Netherlands,NLD,2001,High income,NLD_2001
Netherlands,NLD,2002,High income,NLD_2002
Netherlands,NLD,2003,High income,NLD_2003
Netherlands,NLD,2004,High income,NLD_2004
Netherlands,NLD,2005,High income,NLD_2005
Netherlands,NLD,2006,High income,NLD_2006
Netherlands,NLD,2007,High income,NLD_2007
Netherlands,NLD,2008,High income,NLD_2008
Netherlands,NLD,2009,High income,NLD_2009
Netherlands,NLD,2010,High income,NLD_2010
Netherlands,NLD,2011,High income,NLD_2011
Netherlands,NLD,2012,High income,NLD_2012
Netherlands,NLD,2013,High income,NLD_2013
Netherlands,NLD,2014,High income,NLD_2014
Netherlands,NLD,2015,High income,NLD_2015
Netherlands,NLD,2016,High income,NLD_2016
Netherlands Antilles,ANT,1987,Upper-middle income,ANT_1987
Netherlands Antilles,ANT,1988,Upper-middle income,ANT_1988
Netherlands Antilles,ANT,1989,Upper-middle income,ANT_1989
Netherlands Antilles,ANT,1990,Upper-middle income,ANT_1990
Netherlands Antilles,ANT,1991,Upper-middle income,ANT_1991
Netherlands Antilles,ANT,1992,Upper-middle income,ANT_1992
Netherlands Antilles,ANT,1993,Upper-middle income,ANT_1993
Netherlands Antilles,ANT,1994,High income,ANT_1994
Netherlands Antilles,ANT,1995,High income,ANT_1995
Netherlands Antilles,ANT,1996,High income,ANT_1996
Netherlands Antilles,ANT,1997,High income,ANT_1997
Netherlands Antilles,ANT,1998,High income,ANT_1998
Netherlands Antilles,ANT,1999,High income,ANT_1999
Netherlands Antilles,ANT,2000,High income,ANT_2000
Netherlands Antilles,ANT,2001,High income,ANT_2001
Netherlands Antilles,ANT,2002,High income,ANT_2002
Netherlands Antilles,ANT,2003,High income,ANT_2003
Netherlands Antilles,ANT,2004,High income,ANT_2004
Netherlands Antilles,ANT,2005,High income,ANT_2005
Netherlands Antilles,ANT,2006,High income,ANT_2006
Netherlands Antilles,ANT,2007,High income,ANT_2007
Netherlands Antilles,ANT,2008,High income,ANT_2008
Netherlands Antilles,ANT,2009,High income,ANT_2009
Netherlands Antilles,ANT,2010,Not categorized,ANT_2010
Netherlands Antilles,ANT,2011,Not categorized,ANT_2011
Netherlands Antilles,ANT,2012,Not categorized,ANT_2012
Netherlands Antilles,ANT,2013,Not categorized,ANT_2013
Netherlands Antilles,ANT,2014,Not categorized,ANT_2014
Netherlands Antilles,ANT,2015,Not categorized,ANT_2015
Netherlands Antilles,ANT,2016,Not categorized,ANT_2016
New Caledonia,NCL,1987,Upper-middle income,NCL_1987
New Caledonia,NCL,1988,Upper-middle income,NCL_1988
New Caledonia,NCL,1989,Upper-middle income,NCL_1989
New Caledonia,NCL,1990,Upper-middle income,NCL_1990
New Caledonia,NCL,1991,Upper-middle income,NCL_1991
New Caledonia,NCL,1992,Upper-middle income,NCL_1992
New Caledonia,NCL,1993,Upper-middle income,NCL_1993
New Caledonia,NCL,1994,Upper-middle income,NCL_1994
New Caledonia,NCL,1995,High income,NCL_1995
New Caledonia,NCL,1996,High income,NCL_1996
New Caledonia,NCL,1997,High income,NCL_1997
New Caledonia,NCL,1998,High income,NCL_1998
New Caledonia,NCL,1999,High income,NCL_1999
New Caledonia,NCL,2000,High income,NCL_2000
New Caledonia,NCL,2001,High income,NCL_2001
New Caledonia,NCL,2002,High income,NCL_2002
New Caledonia,NCL,2003,High income,NCL_2003
New Caledonia,NCL,2004,High income,NCL_2004
New Caledonia,NCL,2005,High income,NCL_2005
New Caledonia,NCL,2006,High income,NCL_2006
New Caledonia,NCL,2007,High income,NCL_2007
New Caledonia,NCL,2008,High income,NCL_2008
New Caledonia,NCL,2009,High income,NCL_2009
New Caledonia,NCL,2010,High income,NCL_2010
New Caledonia,NCL,2011,High income,NCL_2011
New Caledonia,NCL,2012,High income,NCL_2012
New Caledonia,NCL,2013,High income,NCL_2013
New Caledonia,NCL,2014,High income,NCL_2014
New Caledonia,NCL,2015,High income,NCL_2015
New Caledonia,NCL,2016,High income,NCL_2016
New Zealand,NZL,1987,High income,NZL_1987
New Zealand,NZL,1988,High income,NZL_1988
New Zealand,NZL,1989,High income,NZL_1989
New Zealand,NZL,1990,High income,NZL_1990
New Zealand,NZL,1991,High income,NZL_1991
New Zealand,NZL,1992,High income,NZL_1992
New Zealand,NZL,1993,High income,NZL_1993
New Zealand,NZL,1994,High income,NZL_1994
New Zealand,NZL,1995,High income,NZL_1995
New Zealand,NZL,1996,High income,NZL_1996
New Zealand,NZL,1997,High income,NZL_1997
New Zealand,NZL,1998,High income,NZL_1998
New Zealand,NZL,1999,High income,NZL_1999
New Zealand,NZL,2000,High income,NZL_2000
New Zealand,NZL,2001,High income,NZL_2001
New Zealand,NZL,2002,High income,NZL_2002
New Zealand,NZL,2003,High income,NZL_2003
New Zealand,NZL,2004,High income,NZL_2004
New Zealand,NZL,2005,High income,NZL_2005
New Zealand,NZL,2006,High income,NZL_2006
New Zealand,NZL,2007,High income,NZL_2007
New Zealand,NZL,2008,High income,NZL_2008
New Zealand,NZL,2009,High income,NZL_2009
New Zealand,NZL,2010,High income,NZL_2010
New Zealand,NZL,2011,High income,NZL_2011
New Zealand,NZL,2012,High income,NZL_2012
New Zealand,NZL,2013,High income,NZL_2013
New Zealand,NZL,2014,High income,NZL_2014
New Zealand,NZL,2015,High income,NZL_2015
New Zealand,NZL,2016,High income,NZL_2016
Nicaragua,NIC,1987,Lower-middle income,NIC_1987
Nicaragua,NIC,1988,Lower-middle income,NIC_1988
Nicaragua,NIC,1989,Lower-middle income,NIC_1989
Nicaragua,NIC,1990,Lower-middle income,NIC_1990
Nicaragua,NIC,1991,Low income,NIC_1991
Nicaragua,NIC,1992,Low income,NIC_1992
Nicaragua,NIC,1993,Low income,NIC_1993
Nicaragua,NIC,1994,Low income,NIC_1994
Nicaragua,NIC,1995,Low income,NIC_1995
Nicaragua,NIC,1996,Low income,NIC_1996
Nicaragua,NIC,1997,Low income,NIC_1997
Nicaragua,NIC,1998,Low income,NIC_1998
Nicaragua,NIC,1999,Low income,NIC_1999
Nicaragua,NIC,2000,Low income,NIC_2000
Nicaragua,NIC,2001,Low income,NIC_2001
Nicaragua,NIC,2002,Low income,NIC_2002
Nicaragua,NIC,2003,Low income,NIC_2003
Nicaragua,NIC,2004,Low income,NIC_2004
Nicaragua,NIC,2005,Lower-middle income,NIC_2005
Nicaragua,NIC,2006,Lower-middle income,NIC_2006
Nicaragua,NIC,2007,Lower-middle income,NIC_2007
Nicaragua,NIC,2008,Lower-middle income,NIC_2008
Nicaragua,NIC,2009,Lower-middle income,NIC_2009
Nicaragua,NIC,2010,Lower-middle income,NIC_2010
Nicaragua,NIC,2011,Lower-middle income,NIC_2011
Nicaragua,NIC,2012,Lower-middle income,NIC_2012
Nicaragua,NIC,2013,Lower-middle income,NIC_2013
Nicaragua,NIC,2014,Lower-middle income,NIC_2014
Nicaragua,NIC,2015,Lower-middle income,NIC_2015
Nicaragua,NIC,2016,Lower-middle income,NIC_2016
Niger,NER,1987,Low income,NER_1987
Niger,NER,1988,Low income,NER_1988
Niger,NER,1989,Low income,NER_1989
Niger,NER,1990,Low income,NER_1990
Niger,NER,1991,Low income,NER_1991
